#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 07 01 00 00 166  3.3  3.9 99.00 99.00 99.00 999 1021.5 999.0  24.6 999.0 99.0 99.00 
2022 07 01 00 10 164  3.3  4.2 99.00 99.00 99.00 999 1021.4 999.0  24.6 999.0 99.0 99.00 
2022 07 01 00 20 162  3.7  4.6 99.00 99.00 99.00 999 1021.5 999.0  24.5 999.0 99.0 99.00 
2022 07 01 00 30 164  3.7  4.6 99.00 99.00 99.00 999 1021.5 999.0  24.5 999.0 99.0 99.00 
2022 07 01 00 40 165  3.2  3.8  0.52 10.00  6.60 133 1021.5 999.0  24.5 999.0 99.0 99.00 
2022 07 01 00 50 170  3.4  4.3 99.00 99.00 99.00 999 1021.6 999.0  24.5 999.0 99.0 99.00 
2022 07 01 01 00 176  3.5  4.3 99.00 99.00 99.00 999 1021.5 999.0  24.4 999.0 99.0 99.00 
2022 07 01 01 10 180  3.6  4.4 99.00 99.00 99.00 999 1021.6 999.0  24.3 999.0 99.0 99.00 
2022 07 01 01 20 180  3.5  4.4 99.00 99.00 99.00 999 1021.7 999.0  24.3 999.0 99.0 99.00 
2022 07 01 01 30 182  3.5  4.3 99.00 99.00 99.00 999 1021.8 999.0  24.3 999.0 99.0 99.00 
2022 07 01 01 40 177  3.4  4.0  0.54  7.14  6.65 112 1021.8 999.0  24.2 999.0 99.0 99.00 
2022 07 01 01 50 172  3.4  4.3 99.00 99.00 99.00 999 1021.8 999.0  24.2 999.0 99.0 99.00 
2022 07 01 02 00 174  3.5  4.2 99.00 99.00 99.00 999 1021.8 999.0  24.1 999.0 99.0 99.00 
2022 07 01 02 10 172  3.6  4.4 99.00 99.00 99.00 999 1021.9 999.0  24.1 999.0 99.0 99.00 
2022 07 01 02 20 174  3.4  4.1 99.00 99.00 99.00 999 1022.0 999.0  24.1 999.0 99.0 99.00 
2022 07 01 02 30 175  3.5  4.5 99.00 99.00 99.00 999 1021.9 999.0  24.1 999.0 99.0 99.00 
2022 07 01 02 40 173  3.5  4.3 99.00 99.00 99.00 999 1022.0 999.0  24.1 999.0 99.0 99.00 
2022 07 01 02 50 174  3.4  4.4 99.00 99.00 99.00 999 1022.1 999.0  24.1 999.0 99.0 99.00 
2022 07 01 03 00 173  3.4  4.2 99.00 99.00 99.00 999 1022.1 999.0  24.1 999.0 99.0 99.00 
2022 07 01 03 10 171  3.5  4.3 99.00 99.00 99.00 999 1022.1 999.0  24.1 999.0 99.0 99.00 
2022 07 01 03 20 169  3.5  4.3 99.00 99.00 99.00 999 1022.0 999.0  24.1 999.0 99.0 99.00 
2022 07 01 03 30 171  3.5  4.3 99.00 99.00 99.00 999 1022.1 999.0  24.0 999.0 99.0 99.00 
2022 07 01 03 40 172  3.2  4.0  0.65  9.09  6.81 122 1022.1 999.0  24.0 999.0 99.0 99.00 
2022 07 01 03 50 169  3.3  4.2 99.00 99.00 99.00 999 1022.1 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 00 170  3.5  4.3 99.00 99.00 99.00 999 1022.0 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 10 170  3.8  4.7 99.00 99.00 99.00 999 1021.9 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 20 176  3.6  4.6 99.00 99.00 99.00 999 1021.9 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 30 181  2.9  3.9 99.00 99.00 99.00 999 1022.0 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 40 179  2.6  3.6  0.64  7.69  6.39 121 1022.0 999.0  24.0 999.0 99.0 99.00 
2022 07 01 04 50 175  2.6  3.3 99.00 99.00 99.00 999 1021.9 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 00 173  2.7  3.2 99.00 99.00 99.00 999 1021.8 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 10 176  2.8  3.4 99.00 99.00 99.00 999 1021.7 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 20 174  3.1  3.9 99.00 99.00 99.00 999 1021.6 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 30 173  3.5  4.2 99.00 99.00 99.00 999 1021.5 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 40 173  3.3  4.1  0.71 10.00  6.35 133 1021.6 999.0  23.9 999.0 99.0 99.00 
2022 07 01 05 50 176  2.9  3.5 99.00 99.00 99.00 999 1021.7 999.0  23.8 999.0 99.0 99.00 
2022 07 01 06 00 176  2.6  3.2 99.00 99.00 99.00 999 1021.7 999.0  23.9 999.0 99.0 99.00 
2022 07 01 06 10 173  2.8  3.7 99.00 99.00 99.00 999 1021.6 999.0  23.9 999.0 99.0 99.00 
2022 07 01 06 20 177  2.6  3.2 99.00 99.00 99.00 999 1021.7 999.0  23.8 999.0 99.0 99.00 
2022 07 01 06 30 181  2.5  3.2 99.00 99.00 99.00 999 1021.6 999.0  23.8 999.0 99.0 99.00 
2022 07 01 06 40 181  2.4  3.3  0.79  9.09  6.00 133 1021.5 999.0  23.8 999.0 99.0 99.00 
2022 07 01 06 50 175  2.6  3.3 99.00 99.00 99.00 999 1021.3 999.0  23.8 999.0 99.0 99.00 
2022 07 01 07 00 174  2.7  3.3 99.00 99.00 99.00 999 1021.2 999.0  23.7 999.0 99.0 99.00 
2022 07 01 07 10 174  2.8  3.5 99.00 99.00 99.00 999 1021.1 999.0  23.7 999.0 99.0 99.00 
2022 07 01 07 20 175  2.9  3.5 99.00 99.00 99.00 999 1021.1 999.0  23.7 999.0 99.0 99.00 
2022 07 01 07 30 180  3.2  4.0 99.00 99.00 99.00 999 1021.1 999.0 999.0 999.0 99.0 99.00 
2022 07 01 07 40 179  3.2  4.0  0.76  9.09  5.73 133 1021.1 999.0  23.6 999.0 99.0 99.00 
2022 07 01 07 50 185  3.3  4.2 99.00 99.00 99.00 999 1021.2 999.0  23.6 999.0 99.0 99.00 
2022 07 01 08 00 189  3.3  4.2 99.00 99.00 99.00 999 1021.2 999.0  23.6 999.0 99.0 99.00 
2022 07 01 08 10 186  3.5  4.3 99.00 99.00 99.00 999 1021.0 999.0  23.6 999.0 99.0 99.00 
2022 07 01 08 20 182  3.5  4.5 99.00 99.00 99.00 999 1020.9 999.0 999.0 999.0 99.0 99.00 
2022 07 01 08 30 178  3.5  4.4 99.00 99.00 99.00 999 1020.7 999.0  23.5 999.0 99.0 99.00 
2022 07 01 08 40 176  3.3  4.0  0.75  7.69  5.25 138 1020.7 999.0  23.6 999.0 99.0 99.00 
2022 07 01 08 50 180  3.2  4.1 99.00 99.00 99.00 999 1020.7 999.0  23.6 999.0 99.0 99.00 
2022 07 01 09 00 187  3.3  4.1 99.00 99.00 99.00 999 1020.7 999.0  23.6 999.0 99.0 99.00 
2022 07 01 09 10 191  3.1  4.1 99.00 99.00 99.00 999 1020.7 999.0  23.6 999.0 99.0 99.00 
2022 07 01 09 20 192  3.0  3.9 99.00 99.00 99.00 999 1020.9 999.0  23.6 999.0 99.0 99.00 
2022 07 01 09 30 196  2.6  3.4 99.00 99.00 99.00 999 1021.0 999.0  23.6 999.0 99.0 99.00 
2022 07 01 09 40 197  2.3  2.9  0.82 10.00  5.68 142 1021.1 999.0  23.5 999.0 99.0 99.00 
2022 07 01 09 50 195  2.0  2.5 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 00 193  1.8  2.3 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 10 188  1.7  2.3 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 20 182  2.1  2.7 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 30 183  2.4  3.2 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 40 184  2.5  3.2  0.82  9.09  5.70 139 1021.3 999.0  23.5 999.0 99.0 99.00 
2022 07 01 10 50 184  2.5  3.3 99.00 99.00 99.00 999 1021.3 999.0  23.5 999.0 99.0 99.00 
2022 07 01 11 00 182  2.6  3.6 99.00 99.00 99.00 999 1021.2 999.0  23.5 999.0 99.0 99.00 
2022 07 01 11 10 181  2.8  3.5 99.00 99.00 99.00 999 1021.3 999.0  23.5 999.0 99.0 99.00 
2022 07 01 11 20 173  2.7  3.4 99.00 99.00 99.00 999 1021.3 999.0  23.6 999.0 99.0 99.00 
2022 07 01 11 30 178  3.1  4.0 99.00 99.00 99.00 999 1021.3 999.0  23.6 999.0 99.0 99.00 
2022 07 01 11 40 185  2.8  3.7  0.75  9.09  5.26 147 1021.4 999.0  23.6 999.0 99.0 99.00 
2022 07 01 11 50 184  2.8  3.4 99.00 99.00 99.00 999 1021.4 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 00 181  2.9  3.7 99.00 99.00 99.00 999 1021.3 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 10 182  3.1  3.9 99.00 99.00 99.00 999 1021.3 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 20 178  3.3  4.2 99.00 99.00 99.00 999 1021.2 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 30 178  3.4  4.3 99.00 99.00 99.00 999 1021.1 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 40 175  3.6  4.4  0.84  9.09  5.60 145 1021.0 999.0  23.6 999.0 99.0 99.00 
2022 07 01 12 50 179  3.4  4.2 99.00 99.00 99.00 999 1021.1 999.0  23.6 999.0 99.0 99.00 
2022 07 01 13 00 181  3.7  4.6 99.00 99.00 99.00 999 1021.1 999.0  23.6 999.0 99.0 99.00 
2022 07 01 13 10 180  3.4  4.4 99.00 99.00 99.00 999 1021.1 999.0  23.6 999.0 99.0 99.00 
2022 07 01 13 20 180  3.3  3.9 99.00 99.00 99.00 999 1021.0 999.0  23.7 999.0 99.0 99.00 
2022 07 01 13 30 175  3.4  4.2 99.00 99.00 99.00 999 1020.9 999.0  23.7 999.0 99.0 99.00 
2022 07 01 13 40 174  3.4  4.1  0.75  8.33  5.23 135 1020.9 999.0  23.7 999.0 99.0 99.00 
2022 07 01 13 50 168  3.2  4.1 99.00 99.00 99.00 999 1020.9 999.0  23.7 999.0 99.0 99.00 
2022 07 01 14 00 167  2.9  3.6 99.00 99.00 99.00 999 1020.8 999.0  23.7 999.0 99.0 99.00 
2022 07 01 14 10 166  3.2  4.0 99.00 99.00 99.00 999 1020.8 999.0  23.8 999.0 99.0 99.00 
2022 07 01 14 20 168  3.5  4.3 99.00 99.00 99.00 999 1020.7 999.0  23.8 999.0 99.0 99.00 
2022 07 01 14 30 165  3.9  4.6 99.00 99.00 99.00 999 1020.7 999.0  23.8 999.0 99.0 99.00 
2022 07 01 14 40 171  3.7  4.7  0.77  9.09  5.33 143 1020.9 999.0  23.8 999.0 99.0 99.00 
2022 07 01 14 50 175  3.8  4.6 99.00 99.00 99.00 999 1021.0 999.0  23.8 999.0 99.0 99.00 
2022 07 01 15 00 175  3.8  4.9 99.00 99.00 99.00 999 1020.9 999.0  23.9 999.0 99.0 99.00 
2022 07 01 15 10 173  4.3  5.1 99.00 99.00 99.00 999 1020.9 999.0  23.8 999.0 99.0 99.00 
2022 07 01 15 20 173  4.3  5.0 99.00 99.00 99.00 999 1021.0 999.0  23.9 999.0 99.0 99.00 
2022 07 01 15 30 173  4.0  5.0 99.00 99.00 99.00 999 1021.0 999.0  23.8 999.0 99.0 99.00 
2022 07 01 15 40 172  3.9  5.1 99.00 99.00 99.00 999 1021.0 999.0  23.9 999.0 99.0 99.00 
2022 07 01 15 50 171  4.0  4.8 99.00 99.00 99.00 999 1021.0 999.0  23.9 999.0 99.0 99.00 
2022 07 01 16 00 171  3.7  4.8 99.00 99.00 99.00 999 1021.1 999.0  23.7 999.0 99.0 99.00 
2022 07 01 16 10 171  3.8  4.6 99.00 99.00 99.00 999 1021.1 999.0  23.7 999.0 99.0 99.00 
2022 07 01 16 20 172  3.8  4.5 99.00 99.00 99.00 999 1021.0 999.0  23.6 999.0 99.0 99.00 
2022 07 01 16 30 172  3.7  4.8 99.00 99.00 99.00 999 1021.0 999.0  23.6 999.0 99.0 99.00 
2022 07 01 16 40 172  4.0  4.9  0.81  9.09  5.42 143 1020.8 999.0  23.6 999.0 99.0 99.00 
2022 07 01 16 50 172  4.1  4.9 99.00 99.00 99.00 999 1020.8 999.0  24.0 999.0 99.0 99.00 
2022 07 01 17 00 169  4.0  5.1 99.00 99.00 99.00 999 1020.8 999.0  23.7 999.0 99.0 99.00 
2022 07 01 17 10 174  3.7  4.8 99.00 99.00 99.00 999 1020.7 999.0  23.8 999.0 99.0 99.00 
2022 07 01 17 20 174  4.0  5.1 99.00 99.00 99.00 999 1020.6 999.0  23.7 999.0 99.0 99.00 
2022 07 01 17 30 171  4.1  5.0 99.00 99.00 99.00 999 1020.5 999.0  24.2 999.0 99.0 99.00 
2022 07 01 17 40 171  4.2  5.1  0.70  7.69  5.12 128 1020.5 999.0  24.3 999.0 99.0 99.00 
2022 07 01 17 50 174  4.2  5.1 99.00 99.00 99.00 999 1020.3 999.0  24.2 999.0 99.0 99.00 
2022 07 01 18 00 170  4.3  5.3 99.00 99.00 99.00 999 1020.2 999.0  24.4 999.0 99.0 99.00 
2022 07 01 18 10 167  4.0  4.9 99.00 99.00 99.00 999 1020.2 999.0  24.8 999.0 99.0 99.00 
2022 07 01 18 20 170  4.1  5.0 99.00 99.00 99.00 999 1020.2 999.0  24.9 999.0 99.0 99.00 
2022 07 01 18 30 172  4.1  4.9 99.00 99.00 99.00 999 1020.1 999.0  25.0 999.0 99.0 99.00 
2022 07 01 18 40 172  4.2  5.2  0.74 10.00  5.26 147 1019.9 999.0  25.0 999.0 99.0 99.00 
2022 07 01 18 50 171  3.8  4.8 99.00 99.00 99.00 999 1019.9 999.0  25.1 999.0 99.0 99.00 
2022 07 01 19 00 170  4.1  5.0 99.00 99.00 99.00 999 1019.8 999.0  25.0 999.0 99.0 99.00 
2022 07 01 19 10 170  4.3  5.8 99.00 99.00 99.00 999 1019.7 999.0  25.1 999.0 99.0 99.00 
2022 07 01 19 20 168  4.4  5.6 99.00 99.00 99.00 999 1019.5 999.0  25.0 999.0 99.0 99.00 
2022 07 01 19 30 166  4.5  5.8 99.00 99.00 99.00 999 1019.5 999.0  25.0 999.0 99.0 99.00 
2022 07 01 19 40 169  4.7  5.9  0.78  9.09  5.52 137 1019.3 999.0  25.0 999.0 99.0 99.00 
2022 07 01 19 50 167  4.8  5.9 99.00 99.00 99.00 999 1019.2 999.0  25.0 999.0 99.0 99.00 
2022 07 01 20 00 167  5.0  6.3 99.00 99.00 99.00 999 1019.2 999.0  24.8 999.0 99.0 99.00 
2022 07 01 20 10 168  5.2  6.7 99.00 99.00 99.00 999 1019.1 999.0  24.6 999.0 99.0 99.00 
2022 07 01 20 20 170  5.7  7.4 99.00 99.00 99.00 999 1018.9 999.0  24.6 999.0 99.0 99.00 
2022 07 01 20 30 173  6.0  7.6 99.00 99.00 99.00 999 1019.0 999.0  24.6 999.0 99.0 99.00 
2022 07 01 20 40 172  5.8  7.0  0.78  8.33  4.57 137 1018.8 999.0  24.5 999.0 99.0 99.00 
2022 07 01 20 50 172  6.0  7.3 99.00 99.00 99.00 999 1018.7 999.0  24.6 999.0 99.0 99.00 
2022 07 01 21 00 171  5.8  7.0 99.00 99.00 99.00 999 1018.7 999.0  24.6 999.0 99.0 99.00 
2022 07 01 21 10 173  5.7  6.9 99.00 99.00 99.00 999 1018.5 999.0  24.5 999.0 99.0 99.00 
2022 07 01 21 20 170  6.3  7.7 99.00 99.00 99.00 999 1018.4 999.0  24.4 999.0 99.0 99.00 
2022 07 01 21 30 170  6.6  8.1 99.00 99.00 99.00 999 1018.3 999.0  24.3 999.0 99.0 99.00 
2022 07 01 21 40 170  6.2  7.2  0.85  9.09  4.36 145 1018.3 999.0  24.2 999.0 99.0 99.00 
2022 07 01 21 50 172  5.9  7.5 99.00 99.00 99.00 999 1018.2 999.0  24.3 999.0 99.0 99.00 
2022 07 01 22 00 172  6.1  7.5 99.00 99.00 99.00 999 1018.3 999.0  24.2 999.0 99.0 99.00 
2022 07 01 22 10 172  5.5  7.0 99.00 99.00 99.00 999 1018.3 999.0  24.3 999.0 99.0 99.00 
2022 07 01 22 20 174  5.0  6.1 99.00 99.00 99.00 999 1018.4 999.0  24.2 999.0 99.0 99.00 
2022 07 01 22 30 177  4.6  5.6 99.00 99.00 99.00 999 1018.5 999.0  24.2 999.0 99.0 99.00 
2022 07 01 22 40 176  4.6  5.6  0.82  9.09  4.60 154 1018.5 999.0  24.2 999.0 99.0 99.00 
2022 07 01 22 50 173  4.6  5.6 99.00 99.00 99.00 999 1018.5 999.0  24.3 999.0 99.0 99.00 
2022 07 01 23 00 172  4.9  5.9 99.00 99.00 99.00 999 1018.5 999.0  24.3 999.0 99.0 99.00 
2022 07 01 23 10 171  5.1  6.1 99.00 99.00 99.00 999 1018.5 999.0  24.3 999.0 99.0 99.00 
2022 07 01 23 20 172  5.2  6.4 99.00 99.00 99.00 999 1018.3 999.0  24.5 999.0 99.0 99.00 
2022 07 01 23 30 172  5.5  6.6 99.00 99.00 99.00 999 1018.3 999.0  24.4 999.0 99.0 99.00 
2022 07 01 23 40 171  5.6  6.8  0.79  9.09  4.62 136 1018.3 999.0  24.4 999.0 99.0 99.00 
2022 07 01 23 50 170  5.3  6.3 99.00 99.00 99.00 999 1018.3 999.0  24.5 999.0 99.0 99.00 
2022 07 02 00 00 172  5.8  7.5 99.00 99.00 99.00 999 1017.9 999.0  24.5 999.0 99.0 99.00 
2022 07 02 00 10 171  6.2  7.5 99.00 99.00 99.00 999 1018.0 999.0  24.3 999.0 99.0 99.00 
2022 07 02 00 20 173  6.4  7.7 99.00 99.00 99.00 999 1017.9 999.0  24.3 999.0 99.0 99.00 
2022 07 02 00 30 177  6.5  7.7 99.00 99.00 99.00 999 1017.9 999.0  24.2 999.0 99.0 99.00 
2022 07 02 00 40 177  6.3  7.4  0.83  9.09  4.87 135 1017.9 999.0  24.2 999.0 99.0 99.00 
2022 07 02 00 50 184  6.0  7.4 99.00 99.00 99.00 999 1017.8 999.0  24.2 999.0 99.0 99.00 
2022 07 02 01 00 186  5.5  6.6 99.00 99.00 99.00 999 1017.7 999.0  24.1 999.0 99.0 99.00 
2022 07 02 01 10 188  4.9  6.2 99.00 99.00 99.00 999 1017.8 999.0  24.2 999.0 99.0 99.00 
2022 07 02 01 20 186  4.9  6.0 99.00 99.00 99.00 999 1017.7 999.0  24.1 999.0 99.0 99.00 
2022 07 02 01 30 179  5.3  6.5 99.00 99.00 99.00 999 1017.8 999.0  24.1 999.0 99.0 99.00 
2022 07 02 01 40 180  5.3  6.5  0.81  9.09  4.90 117 1017.8 999.0  24.0 999.0 99.0 99.00 
2022 07 02 01 50 184  5.5  6.4 99.00 99.00 99.00 999 1017.8 999.0  23.9 999.0 99.0 99.00 
2022 07 02 02 00 181  5.5  7.2 99.00 99.00 99.00 999 1017.7 999.0  23.9 999.0 99.0 99.00 
2022 07 02 02 10 183  5.9  6.9 99.00 99.00 99.00 999 1017.8 999.0  23.9 999.0 99.0 99.00 
2022 07 02 02 20 185  5.7  6.7 99.00 99.00 99.00 999 1017.7 999.0  23.8 999.0 99.0 99.00 
2022 07 02 02 30 183  6.1  7.2 99.00 99.00 99.00 999 1017.7 999.0  23.8 999.0 99.0 99.00 
2022 07 02 02 40 189  6.5  7.6  0.84  9.09  4.66 111 1017.7 999.0  23.7 999.0 99.0 99.00 
2022 07 02 02 50 196  6.1  7.4 99.00 99.00 99.00 999 1017.7 999.0  23.7 999.0 99.0 99.00 
2022 07 02 03 00 200  5.9  7.5 99.00 99.00 99.00 999 1017.5 999.0  23.7 999.0 99.0 99.00 
2022 07 02 03 10 193  5.9  7.4 99.00 99.00 99.00 999 1017.5 999.0  23.6 999.0 99.0 99.00 
2022 07 02 03 20 192  6.4  7.5 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 03 30 197  6.6  7.8 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 03 40 197  6.1  7.2  0.87  8.33  4.51 139 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 03 50 196  5.6  6.7 99.00 99.00 99.00 999 1017.4 999.0  23.4 999.0 99.0 99.00 
2022 07 02 04 00 194  5.4  6.6 99.00 99.00 99.00 999 1017.4 999.0  23.4 999.0 99.0 99.00 
2022 07 02 04 10 194  5.6  6.6 99.00 99.00 99.00 999 1017.2 999.0  23.3 999.0 99.0 99.00 
2022 07 02 04 20 197  5.5  6.9 99.00 99.00 99.00 999 1017.2 999.0  23.2 999.0 99.0 99.00 
2022 07 02 04 30 196  5.4  6.8 99.00 99.00 99.00 999 1017.2 999.0  23.3 999.0 99.0 99.00 
2022 07 02 04 40 195  4.9  6.0  0.91  9.09  4.56  95 1017.2 999.0  23.2 999.0 99.0 99.00 
2022 07 02 04 50 194  4.6  5.6 99.00 99.00 99.00 999 1017.2 999.0  23.2 999.0 99.0 99.00 
2022 07 02 05 00 194  4.5  5.4 99.00 99.00 99.00 999 1017.1 999.0  23.3 999.0 99.0 99.00 
2022 07 02 05 10 203  4.7  5.6 99.00 99.00 99.00 999 1017.0 999.0  23.3 999.0 99.0 99.00 
2022 07 02 05 20 199  4.7  5.9 99.00 99.00 99.00 999 1017.0 999.0  23.4 999.0 99.0 99.00 
2022 07 02 05 30 197  4.4  5.3 99.00 99.00 99.00 999 1017.1 999.0  23.4 999.0 99.0 99.00 
2022 07 02 05 40 204  4.7  6.2  0.87  8.33  4.47 110 1017.1 999.0  23.4 999.0 99.0 99.00 
2022 07 02 05 50 208  5.4  6.8 99.00 99.00 99.00 999 1017.1 999.0  23.4 999.0 99.0 99.00 
2022 07 02 06 00 204  6.3  7.7 99.00 99.00 99.00 999 1017.2 999.0  23.4 999.0 99.0 99.00 
2022 07 02 06 10 205  6.8  8.7 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00 
2022 07 02 06 20 206  7.1  8.6 99.00 99.00 99.00 999 1017.0 999.0  23.5 999.0 99.0 99.00 
2022 07 02 06 30 204  6.8  8.4 99.00 99.00 99.00 999 1017.0 999.0  23.5 999.0 99.0 99.00 
2022 07 02 06 40 204  6.4  7.6 99.00 99.00 99.00 999 1017.0 999.0  23.6 999.0 99.0 99.00 
2022 07 02 06 50 205  5.9  7.1 99.00 99.00 99.00 999 1016.9 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 00 207  6.0  7.1 99.00 99.00 99.00 999 1016.8 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 10 206  5.8  7.0 99.00 99.00 99.00 999 1016.8 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 20 213  6.0  7.6 99.00 99.00 99.00 999 1016.6 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 30 213  6.2  7.5 99.00 99.00 99.00 999 1016.7 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 40 209  5.5  6.8  0.91  8.33  4.30 118 1016.6 999.0  23.6 999.0 99.0 99.00 
2022 07 02 07 50 208  5.3  6.6 99.00 99.00 99.00 999 1016.6 999.0  23.5 999.0 99.0 99.00 
2022 07 02 08 00 208  5.0  6.1 99.00 99.00 99.00 999 1016.7 999.0  23.6 999.0 99.0 99.00 
2022 07 02 08 10 205  4.3  5.2 99.00 99.00 99.00 999 1016.8 999.0  23.7 999.0 99.0 99.00 
2022 07 02 08 20 209  4.0  4.8 99.00 99.00 99.00 999 1016.8 999.0  23.8 999.0 99.0 99.00 
2022 07 02 08 30 216  4.2  5.5 99.00 99.00 99.00 999 1016.9 999.0  23.8 999.0 99.0 99.00 
2022 07 02 08 40 218  3.9  4.7  0.92  9.09  4.45 121 1016.9 999.0 999.0 999.0 99.0 99.00 
2022 07 02 08 50 221  3.9  4.9 99.00 99.00 99.00 999 1016.9 999.0  23.9 999.0 99.0 99.00 
2022 07 02 09 00 231  3.9  5.0 99.00 99.00 99.00 999 1017.0 999.0  23.9 999.0 99.0 99.00 
2022 07 02 09 10 238  3.6  4.4 99.00 99.00 99.00 999 1017.2 999.0  23.9 999.0 99.0 99.00 
2022 07 02 09 20 245  3.2  4.0 99.00 99.00 99.00 999 1017.3 999.0  23.8 999.0 99.0 99.00 
2022 07 02 09 30 244  2.8  3.7 99.00 99.00 99.00 999 1017.4 999.0  23.6 999.0 99.0 99.00 
2022 07 02 09 40 242  2.6  3.3  0.97  9.09  4.66 130 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 09 50 230  2.2  2.7 99.00 99.00 99.00 999 1017.6 999.0  23.5 999.0 99.0 99.00 
2022 07 02 10 00 227  2.0  2.6 99.00 99.00 99.00 999 1017.7 999.0  23.5 999.0 99.0 99.00 
2022 07 02 10 10 221  1.9  2.5 99.00 99.00 99.00 999 1017.8 999.0  23.5 999.0 99.0 99.00 
2022 07 02 10 20 205  2.2  2.9 99.00 99.00 99.00 999 1017.7 999.0  23.5 999.0 99.0 99.00 
2022 07 02 10 30 197  2.5  3.1 99.00 99.00 99.00 999 1017.6 999.0  23.6 999.0 99.0 99.00 
2022 07 02 10 40 205  2.7  3.3  0.87  9.09  4.56 136 1017.7 999.0  23.6 999.0 99.0 99.00 
2022 07 02 10 50 211  2.3  3.0 99.00 99.00 99.00 999 1017.7 999.0  23.6 999.0 99.0 99.00 
2022 07 02 11 00 212  2.6  3.1 99.00 99.00 99.00 999 1017.6 999.0  23.6 999.0 99.0 99.00 
2022 07 02 11 10 208  2.1  3.0 99.00 99.00 99.00 999 1017.7 999.0  23.6 999.0 99.0 99.00 
2022 07 02 11 20 199  1.9  2.4 99.00 99.00 99.00 999 1017.6 999.0  23.5 999.0 99.0 99.00 
2022 07 02 11 30 191  1.8  2.4 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 11 40 190  2.4  3.4 99.00 99.00 99.00 999 1017.2 999.0  23.5 999.0 99.0 99.00 
2022 07 02 11 50 199  3.1  4.0 99.00 99.00 99.00 999 1017.0 999.0  23.5 999.0 99.0 99.00 
2022 07 02 12 00 205  3.2  4.2 99.00 99.00 99.00 999 1017.0 999.0  23.5 999.0 99.0 99.00 
2022 07 02 12 10 199  3.5  4.4 99.00 99.00 99.00 999 1017.0 999.0  23.5 999.0 99.0 99.00 
2022 07 02 12 20 209  3.3  4.0 99.00 99.00 99.00 999 1016.9 999.0  23.5 999.0 99.0 99.00 
2022 07 02 12 30 212  3.6  4.4 99.00 99.00 99.00 999 1016.9 999.0  23.4 999.0 99.0 99.00 
2022 07 02 12 40 213  3.8  4.7  0.99  9.09  5.02 140 1016.9 999.0  23.5 999.0 99.0 99.00 
2022 07 02 12 50 209  3.9  4.8 99.00 99.00 99.00 999 1017.0 999.0  23.4 999.0 99.0 99.00 
2022 07 02 13 00 202  3.8  4.6 99.00 99.00 99.00 999 1017.2 999.0  23.4 999.0 99.0 99.00 
2022 07 02 13 10 213  3.9  5.0 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 13 20 205  4.4  5.3 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 13 30 206  4.3  5.3 99.00 99.00 99.00 999 1017.4 999.0  23.5 999.0 99.0 99.00 
2022 07 02 13 40 203  4.1  4.9  0.90  8.33  4.93 138 1017.3 999.0  23.4 999.0 99.0 99.00 
