#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 09 14 11 50  18  8.5 10.5 99.00 99.00 99.00 999 1014.4  25.6  26.0  22.9 99.0 99.00 
2023 09 14 12 00  16  8.6 11.2 99.00 99.00 99.00 999 1014.4  25.6  26.0  22.9 99.0 99.00 
2023 09 14 12 10  16  8.7 10.6  2.17 14.81  7.94 124 1014.5  25.6  26.0  22.7 99.0 99.00 
2023 09 14 12 20  14  9.1 11.2 99.00 99.00 99.00 999 1014.5  25.5  26.0  23.0 99.0 99.00 
2023 09 14 12 30  18  9.1 11.0 99.00 99.00 99.00 999 1014.5  25.5  26.0  23.1 99.0 99.00 
2023 09 14 12 40  13  9.0 10.8  2.64 12.90  8.07 125 1014.5  25.5  26.0  22.8 99.0 99.00 
2023 09 14 12 50  15  8.9 11.1 99.00 99.00 99.00 999 1014.5  25.6  26.0  22.7 99.0 99.00 
2023 09 14 13 00  15  9.0 10.9 99.00 99.00 99.00 999 1014.4  25.6  26.1  22.7 99.0 99.00 
2023 09 14 13 10  17  8.6 11.2  2.81 12.90  7.96 129 1014.6  25.7  26.1  22.6 99.0 99.00 
2023 09 14 13 20  22  8.8 10.7 99.00 99.00 99.00 999 1014.8  25.7  26.1  22.7 99.0 99.00 
2023 09 14 13 30  26  9.0 10.5 99.00 99.00 99.00 999 1014.8  25.7  26.1  22.8 99.0 99.00 
2023 09 14 13 40  23  9.0 11.1  2.67 16.00  7.32 128 1014.9  25.7  26.1  23.0 99.0 99.00 
2023 09 14 13 50  22  9.0 11.5 99.00 99.00 99.00 999 1015.0  25.6  26.1  23.0 99.0 99.00 
2023 09 14 14 00  27  8.8 10.8 99.00 99.00 99.00 999 1015.1  25.6  26.1  23.1 99.0 99.00 
2023 09 14 14 10  22  8.9 10.9  2.69 12.90  7.38 130 1015.1  25.6  26.2  23.1 99.0 99.00 
2023 09 14 14 20  26  9.1 11.2 99.00 99.00 99.00 999 1015.1  25.7  26.2  23.1 99.0 99.00 
2023 09 14 14 30  25  8.7 10.9 99.00 99.00 99.00 999 1015.2  25.7  26.2  23.3 99.0 99.00 
2023 09 14 14 40  25  8.9 10.9  2.81 13.79  7.41 126 1015.2  25.6  26.2  23.1 99.0 99.00 
2023 09 14 14 50  26  8.7 10.8 99.00 99.00 99.00 999 1015.3  25.6  26.2  23.0 99.0 99.00 
2023 09 14 15 00  26  8.9 11.2 99.00 99.00 99.00 999 1015.3  25.6  26.2  22.8 99.0 99.00 
2023 09 14 15 10  21  8.7 10.7  2.80 14.81  7.47 119 1015.2  25.7  26.2  22.8 99.0 99.00 
2023 09 14 15 20  22  9.0 11.2 99.00 99.00 99.00 999 1015.2  25.6  26.2  22.7 99.0 99.00 
2023 09 14 15 30  21  8.9 10.7 99.00 99.00 99.00 999 1015.3  25.7  26.2  22.7 99.0 99.00 
2023 09 14 15 40  23  9.1 11.0  2.99 13.79  7.62 124 1015.3  25.7  26.2  22.5 99.0 99.00 
2023 09 14 15 50  17  9.4 11.8 99.00 99.00 99.00 999 1015.2  25.6  26.1  22.5 99.0 99.00 
2023 09 14 16 00  15  9.2 11.5 99.00 99.00 99.00 999 1015.1  25.5  26.1  22.9 99.0 99.00 
2023 09 14 16 10  13  9.9 12.4  3.05 16.00  7.94 112 1015.0  25.5  26.1  22.6 99.0 99.00 
2023 09 14 16 20  15 10.0 12.3 99.00 99.00 99.00 999 1015.0  25.5  26.0  22.1 99.0 99.00 
2023 09 14 16 30  14  9.8 12.2 99.00 99.00 99.00 999 1015.0  25.6  26.0  21.6 99.0 99.00 
2023 09 14 16 40  10  9.5 12.1  2.80 14.81  7.26 131 1014.9  25.6  26.0  21.6 99.0 99.00 
2023 09 14 16 50  12  9.7 12.2 99.00 99.00 99.00 999 1014.9  25.6  26.0  21.2 99.0 99.00 
2023 09 14 17 00  14 10.1 12.7 99.00 99.00 99.00 999 1014.9  25.6  26.0  20.6 99.0 99.00 
2023 09 14 17 10  13 10.3 13.3  2.82 14.81  6.74 122 1014.9  25.7  25.9  20.0 99.0 99.00 
2023 09 14 17 20  15 10.0 12.3 99.00 99.00 99.00 999 1014.8  25.8  25.9  20.0 99.0 99.00 
2023 09 14 17 30  16 10.3 12.9 99.00 99.00 99.00 999 1014.8  25.9  25.8  19.8 99.0 99.00 
2023 09 14 17 40  15 10.6 13.6  3.03 13.79  7.04 118 1014.7  25.8  25.8  19.6 99.0 99.00 
2023 09 14 17 50  12 10.6 13.6 99.00 99.00 99.00 999 1014.7  25.7  25.8  20.1 99.0 99.00 
2023 09 14 18 00  13 10.6 13.1 99.00 99.00 99.00 999 1014.7  25.6  25.8  20.0 99.0 99.00 
2023 09 14 18 10  14 10.4 13.1  2.82 13.79  6.57 124 1014.8  25.6  25.7  20.2 99.0 99.00 
2023 09 14 18 20  13 10.1 12.6 99.00 99.00 99.00 999 1014.8  25.6  25.7  20.5 99.0 99.00 
2023 09 14 18 30  17 10.2 13.2 99.00 99.00 99.00 999 1014.9  25.5  25.7  20.6 99.0 99.00 
2023 09 14 18 40  17 10.5 13.2  3.08 16.00  7.03 118 1014.7  25.6  25.7  20.1 99.0 99.00 
2023 09 14 18 50  18 10.3 12.3 99.00 99.00 99.00 999 1014.6  25.5  25.7  20.3 99.0 99.00 
2023 09 14 19 00  19 10.5 13.5 99.00 99.00 99.00 999 1014.5  25.5  25.6  20.0 99.0 99.00 
2023 09 14 19 10  17 10.0 13.0  3.25 12.90  7.34 133 1014.4  25.4  25.6  20.5 99.0 99.00 
2023 09 14 19 20  19 10.7 13.3 99.00 99.00 99.00 999 1014.3  25.5  25.6  20.1 99.0 99.00 
2023 09 14 19 30  15 10.5 13.6 99.00 99.00 99.00 999 1014.3  25.5  25.5  20.2 99.0 99.00 
2023 09 14 19 40  12 10.3 12.9  3.27 14.81  7.35 129 1014.2  25.4  25.5  20.5 99.0 99.00 
2023 09 14 19 50  11 10.3 12.2 99.00 99.00 99.00 999 1014.0  25.3  25.5  21.0 99.0 99.00 
2023 09 14 20 00  13 10.2 12.8 99.00 99.00 99.00 999 1014.1  25.2  25.5  21.3 99.0 99.00 
2023 09 14 20 10  15 10.1 12.4  3.19 16.00  7.30 132 1014.0  25.2  25.5  21.4 99.0 99.00 
2023 09 14 20 20  13 10.0 12.1 99.00 99.00 99.00 999 1014.0  25.1  25.4  21.7 99.0 99.00 
2023 09 14 20 30  11 10.2 12.8 99.00 99.00 99.00 999 1013.8  25.1  25.4  21.7 99.0 99.00 
2023 09 14 20 40   7 10.3 13.2  3.23 14.81  7.72 127 1013.8  25.0  25.4  21.6 99.0 99.00 
2023 09 14 20 50  10 10.5 13.1 99.00 99.00 99.00 999 1013.9  25.0  25.5  21.5 99.0 99.00 
2023 09 14 21 00  12 10.7 13.1 99.00 99.00 99.00 999 1013.8  25.0  25.6  21.3 99.0 99.00 
2023 09 14 21 10  11 10.9 13.8  3.24 14.81  7.52 127 1013.8  24.9  25.6  21.6 99.0 99.00 
2023 09 14 21 20   7 10.5 13.6 99.00 99.00 99.00 999 1013.6  24.8  25.6  22.1 99.0 99.00 
2023 09 14 21 30  11 11.0 14.1 99.00 99.00 99.00 999 1013.8  24.8  25.6  21.8 99.0 99.00 
2023 09 14 21 40  12 11.2 14.4  3.45 14.81  7.95 127 1013.7  24.7  25.6  21.8 99.0 99.00 
2023 09 14 21 50  12 11.6 14.8 99.00 99.00 99.00 999 1013.7  24.6  25.6  21.6 99.0 99.00 
2023 09 14 22 00  14 11.6 14.4 99.00 99.00 99.00 999 1013.7  24.5  25.6  21.5 99.0 99.00 
2023 09 14 22 10  16 11.1 14.2  3.09 14.81  7.10 130 1013.8  24.5  25.6  21.6 99.0 99.00 
2023 09 14 22 20  15 11.4 13.8 99.00 99.00 99.00 999 1013.9  24.4  25.6  21.6 99.0 99.00 
2023 09 14 22 30  18 11.6 14.3 99.00 99.00 99.00 999 1014.0  24.4  25.5  21.4 99.0 99.00 
2023 09 14 22 40  19 11.5 14.9  2.86 14.81  6.71 138 1013.9  24.4  25.5  21.5 99.0 99.00 
2023 09 14 22 50  18 12.0 14.5 99.00 99.00 99.00 999 1013.9  24.3  25.5  21.4 99.0 99.00 
2023 09 14 23 00  17 11.5 13.8 99.00 99.00 99.00 999 1013.9  24.3  25.4  21.5 99.0 99.00 
2023 09 14 23 10  14 11.7 14.5  2.72 14.81  6.41 129 1014.0  24.2  25.4  21.3 99.0 99.00 
2023 09 14 23 20  21 11.5 15.1 99.00 99.00 99.00 999 1014.1  24.2  25.4  21.3 99.0 99.00 
2023 09 14 23 30  17 11.3 14.3 99.00 99.00 99.00 999 1014.0  24.2  25.4  21.3 99.0 99.00 
2023 09 14 23 40  16 11.7 14.4  3.07 14.81  6.72 137 1014.1  24.2  25.4  21.0 99.0 99.00 
2023 09 14 23 50  19 11.6 14.1 99.00 99.00 99.00 999 1014.0  24.2  25.4  21.0 99.0 99.00 
2023 09 15 00 00  18 11.8 14.8 99.00 99.00 99.00 999 1014.1  24.2  25.3  21.0 99.0 99.00 
2023 09 15 00 10  17 12.0 15.3  3.08 16.00  6.55 135 1014.2  24.1  25.3  20.8 99.0 99.00 
2023 09 15 00 20  20 12.4 15.0 99.00 99.00 99.00 999 1014.4  24.2  25.3  20.5 99.0 99.00 
2023 09 15 00 30  18 12.2 15.1 99.00 99.00 99.00 999 1014.6  24.2  25.3  20.6 99.0 99.00 
2023 09 15 00 40  18 12.3 15.2  2.99 14.81  6.36 126 1014.7  24.3  25.3  20.3 99.0 99.00 
2023 09 15 00 50  19 12.2 15.1 99.00 99.00 99.00 999 1014.8  24.3  25.3  20.3 99.0 99.00 
2023 09 15 01 00  19 12.0 14.5 99.00 99.00 99.00 999 1014.9  24.3  25.3  20.3 99.0 99.00 
2023 09 15 01 10  20 12.0 14.8  3.04 14.81  6.31 132 1015.0  24.2  25.3  20.5 99.0 99.00 
2023 09 15 01 20  20 12.8 15.4 99.00 99.00 99.00 999 1014.9  24.3  25.2  19.8 99.0 99.00 
2023 09 15 01 30  24 12.1 14.7 99.00 99.00 99.00 999 1014.9  24.3  25.2  20.0 99.0 99.00 
2023 09 15 01 40  20 12.2 15.2  3.25 14.81  6.83 128 1014.9  24.3  25.2  19.8 99.0 99.00 
2023 09 15 01 50  26 12.2 16.0 99.00 99.00 99.00 999 1014.8  24.4  25.2  19.4 99.0 99.00 
2023 09 15 02 00  22 12.3 15.9 99.00 99.00 99.00 999 1014.7  24.4  25.1  19.2 99.0 99.00 
2023 09 15 02 10  27 12.1 15.5  3.30 13.79  6.80 138 1014.7  24.4  25.1  19.3 99.0 99.00 
2023 09 15 02 20  23 11.9 14.6 99.00 99.00 99.00 999 1014.6  24.4  25.1  19.2 99.0 99.00 
2023 09 15 02 30  20 12.0 15.1 99.00 99.00 99.00 999 1014.4  24.4  25.0  19.2 99.0 99.00 
2023 09 15 02 40  19 11.7 15.2  3.34  6.67  6.64  28 1014.3  24.4  25.0  19.2 99.0 99.00 
2023 09 15 02 50  15 11.8 15.2 99.00 99.00 99.00 999 1014.3  24.4  25.0  19.4 99.0 99.00 
2023 09 15 03 00  13 12.7 15.6 99.00 99.00 99.00 999 1014.4  24.3  24.9  19.0 99.0 99.00 
2023 09 15 03 10  13 12.5 15.8  3.07 16.00  6.48 132 1014.4  24.3  24.9  18.9 99.0 99.00 
2023 09 15 03 20  16 12.3 15.1 99.00 99.00 99.00 999 1014.5  24.2  24.8  19.0 99.0 99.00 
2023 09 15 03 30  13 12.3 14.8 99.00 99.00 99.00 999 1014.3  24.2  24.7  19.0 99.0 99.00 
2023 09 15 03 40  13 11.7 15.3  3.22 14.81  6.65 120 1014.3  24.2  24.7  19.2 99.0 99.00 
2023 09 15 03 50  14 12.1 15.4 99.00 99.00 99.00 999 1014.3  24.2  24.7  18.9 99.0 99.00 
2023 09 15 04 00   9 12.0 15.5 99.00 99.00 99.00 999 1014.3  24.1  24.7  18.9 99.0 99.00 
2023 09 15 04 10  11 12.0 14.7  3.06 14.81  6.62 113 1014.1  24.1  24.6  18.8 99.0 99.00 
2023 09 15 04 20  10 12.2 14.9 99.00 99.00 99.00 999 1013.8  24.1  24.6  18.7 99.0 99.00 
2023 09 15 04 30  13 12.0 14.4 99.00 99.00 99.00 999 1014.0  24.1  24.6  18.8 99.0 99.00 
2023 09 15 04 40  10 12.1 15.9  3.14 14.81  6.79 127 1014.1  24.1  24.6  18.7 99.0 99.00 
2023 09 15 04 50  17 11.7 14.8 99.00 99.00 99.00 999 1014.1  24.1  24.6  18.9 99.0 99.00 
2023 09 15 05 00  17 12.0 15.5 99.00 99.00 99.00 999 1013.9  24.1  24.6  18.5 99.0 99.00 
2023 09 15 05 10  14 12.3 14.9  3.16 16.00  6.60 126 1013.8  24.1  24.5  18.2 99.0 99.00 
2023 09 15 05 20  14 12.6 16.0 99.00 99.00 99.00 999 1013.8  24.1  24.4  17.8 99.0 99.00 
2023 09 15 05 30  11 12.1 15.1 99.00 99.00 99.00 999 1013.7  24.1  24.5  18.1 99.0 99.00 
2023 09 15 05 40  13 12.1 14.6  3.18 14.81  6.57 122 1013.8  24.1  24.4  17.9 99.0 99.00 
2023 09 15 05 50  11 12.3 15.2 99.00 99.00 99.00 999 1013.7  24.0  24.5  17.7 99.0 99.00 
2023 09 15 06 00  10 12.5 14.9 99.00 99.00 99.00 999 1013.3  24.0  24.5  17.7 99.0 99.00 
2023 09 15 06 10  13 12.4 15.4  3.38 16.00  6.74 122 1013.4  24.0  24.5  18.0 99.0 99.00 
2023 09 15 06 20  11 12.4 15.5 99.00 99.00 99.00 999 1013.2  24.0  24.5  18.0 99.0 99.00 
2023 09 15 06 30  13 12.5 15.8 99.00 99.00 99.00 999 1013.1  23.9  24.5  18.0 99.0 99.00 
2023 09 15 06 40  13 12.3 15.5  3.16 13.79  6.70 132 1013.2  23.9  24.5  18.2 99.0 99.00 
2023 09 15 06 50  17 12.4 16.4 99.00 99.00 99.00 999 1013.2  23.9  24.5  18.4 99.0 99.00 
2023 09 15 07 00  16 12.4 15.6 99.00 99.00 99.00 999 1013.3  23.9  24.7  18.4 99.0 99.00 
2023 09 15 07 10  16 12.5 15.1  3.22 12.90  6.44 133 1013.1  23.9  24.8  18.2 99.0 99.00 
2023 09 15 07 20  11 12.9 15.9 99.00 99.00 99.00 999 1013.1  23.9  24.8  18.2 99.0 99.00 
2023 09 15 07 30  18 12.3 16.1 99.00 99.00 99.00 999 1013.1  23.9  24.8  18.4 99.0 99.00 
2023 09 15 07 40  16 13.0 16.7  3.21 12.12  6.53 122 1013.2  23.9  24.9  18.0 99.0 99.00 
2023 09 15 07 50  14 12.6 15.3 99.00 99.00 99.00 999 1013.1  23.9  24.9  18.3 99.0 99.00 
2023 09 15 08 00  13 12.4 15.8 99.00 99.00 99.00 999 1012.9  23.8  24.9  18.5 99.0 99.00 
2023 09 15 08 10  11 12.8 15.8  3.13 16.00  6.36 122 1012.9  23.8  24.9  18.6 99.0 99.00 
2023 09 15 08 20  11 12.4 16.0 99.00 99.00 99.00 999 1012.9  23.8  25.0  19.2 99.0 99.00 
2023 09 15 08 30   8 12.7 15.4 99.00 99.00 99.00 999 1013.0  23.7  25.0  19.7 99.0 99.00 
2023 09 15 08 40   9 12.6 16.2  2.97  7.14  6.37  21 1012.9  23.6  25.0  19.8 99.0 99.00 
2023 09 15 08 50   8 12.7 15.8 99.00 99.00 99.00 999 1012.8  23.5  25.1  19.7 99.0 99.00 
2023 09 15 09 00   5 12.7 17.0 99.00 99.00 99.00 999 1012.7  23.4  25.1  20.0 99.0 99.00 
2023 09 15 09 10   4 13.0 16.3  3.01 14.81  6.35 104 1012.7  23.4  25.2  19.9 99.0 99.00 
2023 09 15 09 20   4 12.9 16.2 99.00 99.00 99.00 999 1012.6  23.3  25.2  19.6 99.0 99.00 
2023 09 15 09 30   2 13.0 16.4 99.00 99.00 99.00 999 1012.6  23.3  25.1  19.9 99.0 99.00 
2023 09 15 09 40   1 12.8 16.2  3.26 16.00  6.87 117 1012.8  23.2  25.1  19.7 99.0 99.00 
2023 09 15 09 50   5 12.7 16.2 99.00 99.00 99.00 999 1012.8  23.3  25.0  19.6 99.0 99.00 
2023 09 15 10 00   2 12.8 16.7 99.00 99.00 99.00 999 1012.8  23.2  25.1  19.7 99.0 99.00 
2023 09 15 10 10   1 12.5 15.6  3.13 16.00  6.63 110 1012.8  23.2  25.0  20.0 99.0 99.00 
2023 09 15 10 20   1 12.9 15.7 99.00 99.00 99.00 999 1012.9  23.0  25.0  19.9 99.0 99.00 
2023 09 15 10 30   1 12.1 15.5 99.00 99.00 99.00 999 1012.8  23.0  25.0  20.0 99.0 99.00 
2023 09 15 10 40 357 12.3 15.3  3.37 14.81  6.83 107 1012.9  23.0  24.9  20.1 99.0 99.00 
2023 09 15 10 50 359 12.4 16.0 99.00 99.00 99.00 999 1012.9  23.0  24.7  19.9 99.0 99.00 
2023 09 15 11 00 358 11.9 15.8 99.00 99.00 99.00 999 1013.1  23.0  24.6  19.9 99.0 99.00 
2023 09 15 11 10   7 11.3 13.7  3.36 16.00  6.76 101 1013.3  23.3  24.6  18.5 99.0 99.00 
2023 09 15 11 20   9 11.5 14.2 99.00 99.00 99.00 999 1013.3  23.3  24.5  18.2 99.0 99.00 
2023 09 15 11 30  11 11.3 14.3 99.00 99.00 99.00 999 1013.4  23.3  24.5  18.4 99.0 99.00 
2023 09 15 11 40  13 11.8 14.4  3.52 16.00  6.94 110 1013.6  23.2  24.4  18.2 99.0 99.00 
2023 09 15 11 50  14 12.0 14.4 99.00 99.00 99.00 999 1013.7  23.1  24.4  18.1 99.0 99.00 
2023 09 15 12 00  12 12.1 15.4 99.00 99.00 99.00 999 1013.7  23.1  24.3  18.2 99.0 99.00 
2023 09 15 12 10  10 12.3 15.7  3.48 16.00  6.98 116 1013.7  23.0  24.3  18.4 99.0 99.00 
2023 09 15 12 20  11 12.1 15.2 99.00 99.00 99.00 999 1013.8  22.9  24.2  18.0 99.0 99.00 
2023 09 15 12 30   7 11.5 14.1 99.00 99.00 99.00 999 1013.8  22.8  24.2  17.8 99.0 99.00 
2023 09 15 12 40   9 12.1 15.4  3.57 16.00  6.89 113 1014.0  22.7  24.1  17.8 99.0 99.00 
2023 09 15 12 50   8 12.3 15.5 99.00 99.00 99.00 999 1014.1  22.5  24.2  18.0 99.0 99.00 
2023 09 15 13 00   6 11.5 14.6 99.00 99.00 99.00 999 1014.1  22.5  24.1  17.8 99.0 99.00 
2023 09 15 13 10  10 11.9 15.2  3.47 14.81  6.85 113 1014.1  22.4  24.1  17.5 99.0 99.00 
2023 09 15 13 20   5 11.9 15.1 99.00 99.00 99.00 999 1014.2  22.4  24.1  17.8 99.0 99.00 
2023 09 15 13 30   5 11.8 14.7 99.00 99.00 99.00 999 1014.2  22.4  24.1  17.9 99.0 99.00 
2023 09 15 13 40   6 11.6 14.3  3.44 14.81  6.80 110 1014.3  22.4  24.0  17.8 99.0 99.00 
2023 09 15 13 50   4 11.7 14.3 99.00 99.00 99.00 999 1014.4  22.4  24.0  17.7 99.0 99.00 
2023 09 15 14 00   0 11.7 15.0 99.00 99.00 99.00 999 1014.4  22.4  23.9  17.4 99.0 99.00 
2023 09 15 14 10 359 11.5 14.6  3.45 14.81  6.70 109 1014.4  22.3  23.9  17.2 99.0 99.00 
2023 09 15 14 20 358 11.4 13.9 99.00 99.00 99.00 999 1014.5  22.4  23.8  17.1 99.0 99.00 
2023 09 15 14 30   2 11.6 14.5 99.00 99.00 99.00 999 1014.5  22.4  23.8  17.2 99.0 99.00 
2023 09 15 14 40 357 11.4 14.9  3.54 13.79  7.15 111 1014.5  22.3  23.9  17.3 99.0 99.00 
2023 09 15 14 50 355 11.6 14.7 99.00 99.00 99.00 999 1014.6  22.3  24.0  17.5 99.0 99.00 
2023 09 15 15 00 358 11.2 13.9 99.00 99.00 99.00 999 1014.6  22.3  24.0  17.3 99.0 99.00 
2023 09 15 15 10 356 11.4 14.3  3.49 13.79  7.02 109 1014.5  22.3  24.0  17.1 99.0 99.00 
2023 09 15 15 20 354 11.3 14.6 99.00 99.00 99.00 999 1014.5  22.3  24.0  17.2 99.0 99.00 
2023 09 15 15 30 356 11.6 15.4 99.00 99.00 99.00 999 1014.3  22.2  23.9  17.3 99.0 99.00 
2023 09 15 15 40 352 11.7 14.4  3.58 12.90  7.26 106 1014.4  22.2  23.9  17.1 99.0 99.00 
2023 09 15 15 50 359 11.2 14.0 99.00 99.00 99.00 999 1014.3  22.3  23.9  17.3 99.0 99.00 
2023 09 15 16 00 354 11.5 13.9 99.00 99.00 99.00 999 1014.3  22.2  24.0  17.2 99.0 99.00 
2023 09 15 16 10 355 11.0 14.5  3.46 13.79  6.95 112 1014.4  22.2  23.9  17.6 99.0 99.00 
2023 09 15 16 20 354 11.1 13.9 99.00 99.00 99.00 999 1014.3  22.3  23.9  17.5 99.0 99.00 
2023 09 15 16 30 352 11.1 14.1 99.00 99.00 99.00 999 1014.3  22.3  23.9  17.9 99.0 99.00 
2023 09 15 16 40 354 11.5 14.1  3.40 13.79  6.72 113 1014.3  22.3  24.0  17.7 99.0 99.00 
2023 09 15 16 50 350 11.7 15.3 99.00 99.00 99.00 999 1014.3  22.1  24.0  18.5 99.0 99.00 
2023 09 15 17 00 350 11.8 14.4 99.00 99.00 99.00 999 1014.2  22.1  24.0  18.4 99.0 99.00 
2023 09 15 17 10 350 11.6 15.2  3.35 10.00  6.78  77 1014.3  22.0  24.0  18.5 99.0 99.00 
2023 09 15 17 20 345 11.9 14.7 99.00 99.00 99.00 999 1014.2  22.0  24.1  18.7 99.0 99.00 
2023 09 15 17 30 348 11.8 14.4 99.00 99.00 99.00 999 1014.2  22.1  24.1  18.9 99.0 99.00 
2023 09 15 17 40 349 12.1 15.5  3.56 10.00  6.93  85 1014.1  22.0  24.1  18.8 99.0 99.00 
2023 09 15 17 50 349 11.9 15.0 99.00 99.00 99.00 999 1014.2  22.0  24.1  18.7 99.0 99.00 
2023 09 15 18 00 351 11.9 14.3 99.00 99.00 99.00 999 1014.1  22.0  24.1  18.7 99.0 99.00 
2023 09 15 18 10 355 11.5 14.1  3.22 10.81  6.57  73 1014.0  22.1  24.1  18.5 99.0 99.00 
2023 09 15 18 20 351 11.8 14.5 99.00 99.00 99.00 999 1014.0  22.1  24.1  18.3 99.0 99.00 
2023 09 15 18 30 352 11.8 14.4 99.00 99.00 99.00 999 1014.0  22.1  24.1  18.4 99.0 99.00 
2023 09 15 18 40 351 11.7 14.4  3.48 12.90  6.88 106 1014.1  22.0  24.1  18.1 99.0 99.00 
2023 09 15 18 50 351 11.5 14.5 99.00 99.00 99.00 999 1014.1  22.0  24.1  18.0 99.0 99.00 
2023 09 15 19 00 353 11.7 14.5 99.00 99.00 99.00 999 1014.1  22.0  24.1  17.9 99.0 99.00 
2023 09 15 19 10 354 11.6 14.1  3.31 13.79  6.92 109 1014.0  22.0  24.0  17.5 99.0 99.00 
2023 09 15 19 20 355 11.3 14.6 99.00 99.00 99.00 999 1013.9  22.0  24.0  17.5 99.0 99.00 
2023 09 15 19 30 354 11.6 14.3 99.00 99.00 99.00 999 1014.0  21.9  23.9  17.4 99.0 99.00 
2023 09 15 19 40 353 11.2 13.9  3.69 11.43  7.15  92 1013.9  22.0  23.9  17.6 99.0 99.00 
2023 09 15 19 50 355 11.6 14.4 99.00 99.00 99.00 999 1013.9  21.9  23.9  17.2 99.0 99.00 
2023 09 15 20 00 353 11.9 14.9 99.00 99.00 99.00 999 1014.0  21.9  23.8  17.4 99.0 99.00 
2023 09 15 20 10 354 11.5 13.7  3.42 10.81  6.82  85 1014.0  21.9  23.8  17.9 99.0 99.00 
2023 09 15 20 20 354 11.6 14.5 99.00 99.00 99.00 999 1013.9  21.8  23.8  17.8 99.0 99.00 
2023 09 15 20 30 351 11.4 14.3 99.00 99.00 99.00 999 1014.0  21.8  23.8  17.9 99.0 99.00 
2023 09 15 20 40 353 11.3 14.2  3.54 11.43  6.84  88 1014.1  21.8  23.9  18.0 99.0 99.00 
2023 09 15 20 50 353 11.1 14.0 99.00 99.00 99.00 999 1014.2  21.7  24.0  18.1 99.0 99.00 
2023 09 15 21 00 354 11.1 14.7 99.00 99.00 99.00 999 1014.2  21.7  24.0  17.9 99.0 99.00 
2023 09 15 21 10   0 11.2 14.6  3.80 12.90  7.45  99 1014.2  21.7  24.0  18.0 99.0 99.00 
2023 09 15 21 20 357 11.2 13.6 99.00 99.00 99.00 999 1014.3  21.7  24.0  17.7 99.0 99.00 
2023 09 15 21 30 353 11.1 13.9 99.00 99.00 99.00 999 1014.3  21.7  24.1  17.6 99.0 99.00 
2023 09 15 21 40 359 10.7 14.2  3.69 12.90  7.16  98 1014.4  21.6  24.1  17.5 99.0 99.00 
2023 09 15 21 50   0 10.6 12.7 99.00 99.00 99.00 999 1014.5  21.6  24.1  17.6 99.0 99.00 
2023 09 15 22 00 357 10.4 12.8 99.00 99.00 99.00 999 1014.6  21.6  24.1  17.4 99.0 99.00 
2023 09 15 22 10 355 10.0 12.8  3.55 10.00  7.32  77 1014.7  21.6  24.1  17.3 99.0 99.00 
2023 09 15 22 20 354 10.1 13.8 99.00 99.00 99.00 999 1014.7  21.6  24.1  16.9 99.0 99.00 
2023 09 15 22 30 357  9.9 12.5 99.00 99.00 99.00 999 1014.8  21.6  24.1  16.7 99.0 99.00 
2023 09 15 22 40 357  9.8 12.2  3.42 13.79  7.14 108 1014.8  21.6  24.1  16.6 99.0 99.00 
2023 09 15 22 50 359  9.8 12.2 99.00 99.00 99.00 999 1014.8  21.7  24.1  16.1 99.0 99.00 
2023 09 15 23 00   5  9.7 12.6 99.00 99.00 99.00 999 1014.9  21.7  24.1  16.2 99.0 99.00 
2023 09 15 23 10 350  8.2 11.1  3.33 12.12  6.99 104 1014.9  21.6  24.1  17.0 99.0 99.00 
2023 09 15 23 20 354  8.5 11.2 99.00 99.00 99.00 999 1014.8  21.6  24.0  16.8 99.0 99.00 
2023 09 15 23 30 354  8.4 11.4 99.00 99.00 99.00 999 1014.8  21.7  24.0  16.2 99.0 99.00 
2023 09 15 23 40   0  8.4 10.8  3.38 11.43  7.28  88 1014.9  21.7  24.0  16.4 99.0 99.00 
2023 09 15 23 50   5  8.4 10.5 99.00 99.00 99.00 999 1015.0  21.8  24.0  15.9 99.0 99.00 
2023 09 16 00 00   4  8.6 10.8 99.00 99.00 99.00 999 1015.1  21.9  24.0  15.5 99.0 99.00 
2023 09 16 00 10   2  9.0 12.5  3.42 11.43  7.53  83 1015.1  21.9  24.0  15.4 99.0 99.00 
2023 09 16 00 20   1  8.9 12.0 99.00 99.00 99.00 999 1015.3  21.9  24.0  15.6 99.0 99.00 
2023 09 16 00 30   1  8.5 11.5 99.00 99.00 99.00 999 1015.4  21.9  23.9  16.0 99.0 99.00 
2023 09 16 00 40   2  8.4 10.7  3.27 10.81  7.42  74 1015.4  21.9  23.9  16.0 99.0 99.00 
2023 09 16 00 50   3  8.1 11.1 99.00 99.00 99.00 999 1015.4  22.0  23.9  16.3 99.0 99.00 
2023 09 16 01 00 359  8.5 11.1 99.00 99.00 99.00 999 1015.5  22.1  23.9  16.1 99.0 99.00 
2023 09 16 01 10 353  8.2 10.5  3.47 11.43  7.89  75 1015.6  22.1  24.0  15.8 99.0 99.00 
2023 09 16 01 20 350  8.1 10.1 99.00 99.00 99.00 999 1015.8  22.2  24.0  16.1 99.0 99.00 
2023 09 16 01 30 350  8.1 10.6 99.00 99.00 99.00 999 1015.8  22.3  24.0  15.9 99.0 99.00 
